Latitude,Longitude
31.73415,-101.4928
31.77336,-101.44441
31.75656,-101.5137
31.75711,-101.38312
31.71331,-101.44959
31.73447,-101.48207
31.7597,-101.49412
31.66813,-101.44373
31.68838,-101.45416
31.75733,-101.37432
31.69498,-101.38561
31.73476,-101.47987
31.73435,-101.48669
31.75895,-101.50752
31.69408,-101.38859
31.68375,-101.44174
31.73459,-101.48455
31.74788,-101.44252
31.68225,-101.41762
31.69239,-101.4107
31.69361,-101.39517
31.77063,-101.46454
31.7346,-101.4904
31.759,-101.50488
31.76745,-101.47324
31.76373,-101.48381
31.68798,-101.46517
31.75752,-101.38014
31.67016,-101.4358
31.7724,-101.45171
31.75916,-101.49685
31.65721,-101.41514
31.7077,-101.42992
31.74777,-101.44774
31.68834,-101.4564
31.74891,-101.42019
31.6699,-101.40032
31.68219,-101.42007
31.68218,-101.4224
31.74793,-101.44004
31.69008,-101.47303
31.73427,-101.45951
31.66629,-101.42227
31.7602,-101.3937
31.74797,-101.43771
31.748,-101.42859
31.68385,-101.43704
31.67053,-101.40531
31.74773,-101.45013
31.69342,-101.39817
31.72394,-101.41578
31.73455,-101.45253
31.75386,-101.52292
31.7601,-101.39623
31.73447,-101.49719
31.68905,-101.48546
31.72398,-101.41333
31.65797,-101.40923
31.73493,-101.4708
31.71335,-101.44612
31.6879,-101.46743
31.74782,-101.44506
31.75646,-101.51717
31.75904,-101.50221
31.7675,-101.47089
31.68904,-101.48114
31.73452,-101.49524
31.7635,-101.48713
31.6821,-101.4251
31.66975,-101.4077
31.75994,-101.40197
31.69147,-101.40222
31.77132,-101.45569
31.77301,-101.44663
31.69073,-101.4057
31.68453,-101.45891
31.66864,-101.44077
31.76741,-101.47553
31.73431,-101.45709
31.75266,-101.53147
31.69222,-101.41317
31.74808,-101.42578
31.66908,-101.41475
31.70757,-101.43236
31.76205,-101.49009
31.70132,-101.47147
31.70794,-101.42478
31.71329,-101.45281
31.74716,-101.46182
31.76037,-101.39121
31.72385,-101.41823
31.76358,-101.47997
31.65674,-101.41812
31.73488,-101.47307
31.70782,-101.42735
31.77071,-101.45819
31.71318,-101.45606
31.76008,-101.3993
31.69205,-101.41554
31.75909,-101.49952
31.74813,-101.42304
31.74727,-101.45481
31.67012,-101.43263
31.69024,-101.40795
31.68262,-101.44621
31.72376,-101.42072
31.24332,-99.46292
31.23726,-99.53241
31.24481,-99.54181
31.24366,-99.46636
31.2366,-99.53931
31.25102,-99.50036
31.25343,-99.53342
31.25387,-99.55118
31.25225,-99.55408
31.24224,-99.47577
31.24539,-99.58713
31.25186,-99.52293
31.2446,-99.58388
31.26768,-99.56072
31.26432,-99.50649
31.25947,-99.52917
31.24371,-99.56718
31.26503,-99.54654
31.254,-99.5679
31.26395,-99.51341
31.25604,-99.54473
31.2374,-99.49894
31.24494,-99.52314
31.25931,-99.52226
31.22627,-99.57783
31.2676,-99.55402
31.23687,-99.52544
31.23651,-99.54278
31.2438,-99.47937
31.25208,-99.53033
31.23836,-99.52858
31.24433,-99.57517
31.25505,-99.57115
31.24421,-99.58044
31.2421,-99.55158
31.24359,-99.54842
31.24376,-99.5706
31.26823,-99.55741
31.24816,-99.49132
31.25626,-99.57445
31.26559,-99.54985
31.2566,-99.54131
31.25136,-99.49703
31.25608,-99.58119
31.24475,-99.51872
31.25517,-99.54806
31.24355,-99.54495
31.25139,-99.5574
31.25146,-99.5621
31.2522,-99.52644
31.24136,-99.46958
31.25568,-99.57785
31.22527,-99.57273
31.2552,-99.53694
31.24055,-99.47292
31.26291,-99.5438
31.23943,-99.49581
31.26362,-99.50993
31.23599,-99.52213
31.26091,-99.51936
31.2624,-99.51638
31.24664,-99.48659
31.25957,-99.52578
31.23691,-99.53586
32.95394,-101.27866
32.94526,-101.18884
32.95194,-101.24671
32.9646,-101.24509
32.92528,-101.19182
32.97635,-101.23524
32.97994,-101.24287
32.94474,-101.18385
32.98526,-101.24355
32.94634,-101.2221
32.96196,-101.18607
32.94961,-101.18726
32.95361,-101.22092
32.9254,-101.21944
32.9722,-101.22022
32.97537,-101.25673
32.96718,-101.21929
32.9358,-101.18733
32.96564,-101.21114
32.97833,-101.23752
32.9773,-101.21938
32.97509,-101.24421
32.96779,-101.26505
32.97318,-101.22341
32.97279,-101.25951
32.92611,-101.2135
32.95641,-101.2132
32.95511,-101.25044
32.94958,-101.21947
32.92429,-101.22443
32.97029,-101.26224
32.9432,-101.1871
32.96018,-101.27139
32.96175,-101.21848
32.98364,-101.24637
32.92781,-101.211
32.95859,-101.20787
32.97818,-101.2543
32.92767,-101.19965
32.95735,-101.27451
32.96114,-101.1888
32.96474,-101.21363
32.96392,-101.26883
32.95208,-101.21592
32.98005,-101.25169
32.96347,-101.18317
32.96476,-101.21627
32.97159,-101.22542
32.97975,-101.2403
32.96399,-101.17961
32.98227,-101.24937
32.92599,-101.20196
32.95557,-101.18742
32.9581,-101.18393
32.98077,-101.21744
32.95919,-101.21037
27.07995,-99.27009
27.13522,-99.27858
27.15435,-99.28676
27.12446,-99.26305
27.16062,-99.27387
27.13902,-99.33293
27.09345,-99.30123
27.10201,-99.31915
27.11845,-99.32402
27.05218,-99.31523
27.12943,-99.24278
27.09672,-99.28698
27.06722,-99.29028
27.13111,-99.25435
27.14359,-99.24873
27.092,-99.26238
27.08215,-99.26667
27.14229,-99.26777
27.15835,-99.26284
27.11569,-99.32845
27.11316,-99.26585
27.14143,-99.32923
27.16209,-99.25131
27.1008,-99.34058
27.12933,-99.23781
27.16301,-99.23844
27.13804,-99.31577
27.06313,-99.29748
27.14856,-99.30792
27.16553,-99.23541
27.09791,-99.34507
27.07114,-99.28386
27.0969,-99.29283
27.10599,-99.33805
27.12855,-99.30472
27.05695,-99.30814
27.15006,-99.30409
27.14425,-99.25629
27.0955,-99.29768
27.15668,-99.28335
27.07536,-99.27728
27.09147,-99.30483
27.17172,-99.26011
27.06519,-99.2939
27.15214,-99.28999
27.05486,-99.31198
27.1217,-99.266
27.12558,-99.32201
27.14284,-99.26073
27.07777,-99.27372
27.11686,-99.29086
27.14622,-99.31122
27.13997,-99.31193
27.15462,-99.29612
27.15295,-99.30004
27.08584,-99.26424
27.11358,-99.33172
27.13038,-99.26002
27.07326,-99.28053
27.12997,-99.31993
27.13258,-99.31668
27.06129,-99.3048
27.16088,-99.24181
26.67803,-99.00193
26.67369,-99.00858
26.61757,-99.02473
26.69197,-98.98305
26.68111,-98.99293
26.60571,-99.11158
26.61633,-99.07117
26.60045,-99.05103
26.642,-99.02201
26.60774,-99.04594
26.59603,-99.05849
26.63983,-99.0249
26.64338,-99.04987
26.68814,-98.98892
26.58289,-99.1199
26.61863,-99.05506
26.64564,-99.01881
26.63471,-99.03104
26.65044,-99.01286
26.61087,-99.03574
26.63252,-99.03453
26.58818,-99.11253
26.58572,-99.11727
26.62283,-99.04865
26.67152,-99.01191
26.61975,-99.0214
26.62482,-99.04535
26.64814,-99.04257
26.66636,-98.96118
26.60874,-99.08262
26.60771,-99.10725
26.61113,-99.07996
26.65462,-99.00852
26.66376,-98.9641
26.67472,-98.97807
26.61421,-99.07453
26.64196,-99.05743
26.61522,-99.02909
26.62073,-99.05185
26.63583,-99.06705
26.63366,-99.07037
26.62941,-99.03928
26.64555,-99.04655
26.67775,-98.97571
26.59345,-99.06214
26.60347,-99.04867
26.68127,-98.97295
26.59123,-99.10914
26.63765,-99.02778
26.59833,-99.05439
26.67586,-99.00526
26.65687,-99.03659
26.61845,-99.0678
26.65897,-99.03321
26.66114,-98.967
26.66935,-99.01523
26.59496,-99.10624
26.63998,-99.06058
26.65076,-99.03967
26.638,-99.06372
26.61304,-99.03242
26.66339,-99.02662
26.69005,-98.98599
26.66107,-99.02982
26.66556,-99.02329
26.62711,-99.04231
32.46794,-99.13114
32.40653,-99.1067
32.49095,-99.1639
32.46223,-99.12365
32.44207,-99.09402
32.39827,-99.08929
32.47123,-99.16759
32.47401,-99.1743
32.46012,-99.06152
32.46522,-99.11681
32.44971,-99.09607
32.49822,-99.17711
32.41306,-99.07587
32.49944,-99.16554
32.4507,-99.13524
32.45338,-99.06934
32.46218,-99.15554
32.41413,-99.09352
32.43194,-99.10298
32.49959,-99.16067
32.46217,-99.06729
32.4909,-99.07598
32.49875,-99.17242
32.41529,-99.10621
32.41961,-99.09986
32.44559,-99.11298
32.47292,-99.14825
32.49109,-99.09937
32.4531,-99.05819
32.47709,-99.18002
32.45587,-99.08879
32.47328,-99.1274
32.48834,-99.11454
32.49156,-99.08003
32.49824,-99.11513
32.48303,-99.16145
32.46227,-99.12765
32.48781,-99.13397
32.48324,-99.10153
32.44445,-99.10689
32.49795,-99.10709
32.4518,-99.12548
32.47672,-99.11661
32.45678,-99.08429
32.42046,-99.08009
32.48227,-99.16621
32.4011,-99.09319
32.40987,-99.08074
32.43491,-99.09906
32.44857,-99.06142
32.48117,-99.15531
32.4121,-99.08942
32.46661,-99.10356
32.42703,-99.10658
32.4423,-99.0695
32.46103,-99.16187
32.48348,-99.10668
32.47233,-99.13487
32.47233,-99.15538
32.45068,-99.13973
32.45278,-99.12052
32.47421,-99.16087
32.44547,-99.10105
32.45546,-99.10313
32.45667,-99.09364
32.48181,-99.15113
32.4663,-99.1121
32.44644,-99.09034
32.42995,-99.08151
32.43855,-99.06383
32.43877,-99.0597
32.46637,-99.09896
32.48771,-99.12934
32.45338,-99.06517
32.45542,-99.1144
32.40444,-99.08468
32.44773,-99.11643
32.42145,-99.07623
32.44718,-99.08336
32.49793,-99.11115
32.42896,-99.08887
32.4467,-99.13018
32.46236,-99.15129
29.7691,-100.77856
29.7558,-100.74284
29.74294,-100.78854
29.75665,-100.77571
29.78364,-100.77576
29.76865,-100.73756
29.78832,-100.72232
29.77511,-100.74457
29.75824,-100.78362
29.77114,-100.77333
29.78281,-100.78367
29.80699,-100.78104
29.77058,-100.80003
29.7606,-100.8088
29.77239,-100.76972
29.73326,-100.78672
29.7799,-100.74401
29.77618,-100.75346
29.78643,-100.79689
29.79851,-100.80299
29.7368,-100.77312
29.78232,-100.76056
29.77363,-100.75741
29.7855,-100.80409
29.76196,-100.75341
29.74915,-100.79982
29.74813,-100.76182
29.80234,-100.78484
29.76357,-100.79993
29.76771,-100.78185
29.78464,-100.8003
29.75433,-100.74853
29.78252,-100.73848
29.73917,-100.7705
29.75872,-100.7659
29.78367,-100.80879
29.7608,-100.75699
29.80369,-100.72152
29.78305,-100.76647
29.75747,-100.80277
29.78512,-100.75062
29.79453,-100.72059
29.77362,-100.76173
29.78375,-100.81349
29.7668,-100.74429
29.77603,-100.74918
29.75373,-100.79392
29.80435,-100.79366
29.78872,-100.72678
29.7756,-100.73805
29.73276,-100.78147
29.78781,-100.76105
29.78188,-100.77056
29.75013,-100.75786
29.73508,-100.77753
29.76143,-100.7489
29.79276,-100.7925
29.75534,-100.78612
29.74344,-100.81422
29.74486,-100.78354
29.76678,-100.78955
29.76432,-100.80486
29.74692,-100.7792
29.74263,-100.76833
29.75131,-100.79676
29.76351,-100.73841
29.74566,-100.76518
29.75361,-100.78946
29.72955,-100.79025
32.43959,-100.62339
32.44849,-100.6237
32.4824,-100.66359
32.45039,-100.60759
32.49629,-100.67629
32.52259,-100.72869
32.45429,-100.56389
32.47089,-100.63809
32.475,-100.66409
32.44899,-100.65139
32.45509,-100.64019
32.4562,-100.60389
32.45279,-100.63429
32.44439,-100.59339
32.4624,-100.65889
32.496,-100.68939
32.48589,-100.71389
32.466,-100.64669
32.51569,-100.71459
32.45879,-100.62979
32.42979,-100.6639
32.43419,-100.64339
32.45969,-100.59519
32.48069,-100.69859
32.45369,-100.63739
32.51,-100.73179
32.4586,-100.59239
32.48949,-100.72529
32.50259,-100.70289
32.48789,-100.67449
32.43129,-100.6666
32.45749,-100.60659
32.46409,-100.66139
32.5039,-100.70559
32.4581,-100.6097
32.50319,-100.7198
32.45189,-100.57569
32.48829,-100.70009
32.44539,-100.59639
32.45559,-100.56629
32.49216,-100.66805
32.45839,-100.65049
32.4955,-100.72129
32.5169,-100.71709
32.4763,-100.66699
32.44899,-100.58669
32.4414,-100.63419
32.52829,-100.72409
32.5025,-100.6863
32.4479,-100.58399
32.4563,-100.58669
32.44289,-100.59069
32.4894,-100.66349
32.44669,-100.64569
32.49669,-100.72419
32.4464,-100.61399
32.49389,-100.67149
32.445,-100.61119
32.49989,-100.69729
32.5253,-100.73149
32.5052,-100.74217
32.49049,-100.67999
32.45089,-100.65739
32.48509,-100.66909
32.5099,-100.70189
32.4838,-100.66629
32.49519,-100.67419
32.52979,-100.7263
32.51109,-100.73359
32.453,-100.61179
32.50699,-100.71119
32.51819,-100.71959
32.44529,-100.57749
32.45289,-100.57809
32.4432,-100.64059
32.4568,-100.56919
32.43639,-100.61689
32.474,-100.64759
32.5053,-100.70839
32.4478,-100.648
32.44799,-100.6023
32.47239,-100.65849
32.45409,-100.6153
32.45709,-100.64749
32.50169,-100.72979
32.44099,-100.62609
32.47189,-100.64109
32.47839,-100.67069
32.5109,-100.70459
32.4904,-100.70839
32.49849,-100.6946
32.46359,-100.64119
32.50599,-100.72579
32.5038,-100.68889
32.51989,-100.72319
32.45989,-100.63269
32.44149,-100.662
32.47569,-100.6498
32.4404,-100.60209
32.4978,-100.70869
32.46109,-100.65609
32.51469,-100.72809
32.45589,-100.62079
32.5081,-100.71409
32.45179,-100.66049
32.4992,-100.7114
32.45649,-100.64289
32.4465,-100.58059
32.51329,-100.72529
32.45789,-100.57209
32.4997,-100.68039
32.43819,-100.62049
32.5094,-100.71689
32.49159,-100.71299
32.50119,-100.6835
32.50269,-100.73639
32.52129,-100.72589
32.45239,-100.59559
32.4819,-100.67639
32.48869,-100.69679
32.43659,-100.66459
32.50409,-100.73919
32.49699,-100.70569
32.46999,-100.6685
32.49419,-100.71849
32.4497,-100.62599
32.48919,-100.70289
32.48809,-100.6909
32.48669,-100.7161
32.48209,-100.70129
32.4736,-100.66139
32.51209,-100.72249
32.45779,-100.62679
32.45709,-100.58879
32.48349,-100.70409
32.51209,-100.70709
32.488,-100.72129
32.4385,-100.65149
32.43969,-100.6545
32.4502,-100.58979
32.52679,-100.72189
32.46119,-100.63549
32.43309,-100.67369
32.4624,-100.61879
32.4353,-100.66169
32.48039,-100.6732
32.454,-100.58099
32.49044,-100.70594
32.452,-100.6312
32.51329,-100.7096
32.5313,-100.72849
32.5024,-100.73299
32.43449,-100.63789
32.5002,-100.71439
32.44429,-100.67119
32.48919,-100.67719
32.43369,-100.63519
32.4479,-100.61659
32.46109,-100.61609
32.4651,-100.62479
32.49839,-100.67799
32.43559,-100.64569
32.47809,-100.70519
32.5048,-100.72289
32.46489,-100.64399
32.47179,-100.67089
32.44449,-100.57539
32.4372,-100.6676
32.4624,-100.63829
32.4422,-100.63729
32.49289,-100.71569
32.46589,-100.6638
32.5052,-100.6918
32.4973,-100.69219
32.4526,-100.66349
32.5145,-100.71209
32.50179,-100.717
32.46999,-100.63539
32.5108,-100.71969
32.49099,-100.72789
32.4885,-100.66049
32.432,-100.66969
32.45979,-100.65329
32.44019,-100.65769
32.48639,-100.67189
32.43699,-100.64879
32.45129,-100.59269
32.46779,-100.62979
32.43379,-100.65899
32.4437,-100.66809
32.4464,-100.59909
32.45099,-100.6284
32.48109,-100.66079
32.44489,-100.64369
32.44289,-100.66489
32.439,-100.5995
32.44029,-100.63109
32.49859,-100.72749
32.49109,-100.66599
32.45449,-100.58419
32.44989,-100.6545
32.47279,-100.64339
32.44159,-100.58789
32.4568,-100.6238
32.4665,-100.62709
32.46,-100.61319
32.4549,-100.61779
32.46919,-100.63259
32.4885,-100.69379
35.16694,-101.43138
35.15525,-101.40435
35.19563,-101.4784
35.19455,-101.46587
35.16596,-101.42703
35.15548,-101.40859
35.21235,-101.48687
35.19415,-101.46169
35.16491,-101.50977
35.17093,-101.46444
35.15548,-101.37557
35.16388,-101.47647
35.21264,-101.45527
35.21449,-101.51187
35.21415,-101.5079
35.21318,-101.49897
35.2136,-101.44836
35.16206,-101.49266
35.21578,-101.52844
35.21355,-101.45182
35.21357,-101.4791
35.15537,-101.4123
35.15577,-101.38963
35.21288,-101.4943
35.21262,-101.49057
35.16478,-101.51373
35.19198,-101.43622
35.21351,-101.46547
35.16747,-101.43636
35.21512,-101.52023
35.16858,-101.44574
35.16375,-101.48448
35.15567,-101.39672
35.21343,-101.47225
35.217,-101.54079
35.19527,-101.47422
35.16528,-101.51822
35.15532,-101.37193
35.21631,-101.53657
35.16967,-101.4604
35.21283,-101.45868
35.1548,-101.41598
35.16945,-101.45541
35.16377,-101.48045
35.15598,-101.38271
35.15585,-101.38611
35.15564,-101.37911
35.21343,-101.47566
35.16158,-101.49682
35.19347,-101.45277
35.16153,-101.50086
35.19305,-101.4489
35.16805,-101.44098
35.16913,-101.45058
35.19603,-101.4829
35.21396,-101.44496
35.21613,-101.5326
35.15535,-101.40038
35.1648,-101.42247
35.15513,-101.36821
35.19632,-101.48699
35.15574,-101.39317
35.21352,-101.46209
35.21349,-101.46887
35.21381,-101.50355
35.19301,-101.44473
35.21481,-101.51602
35.19492,-101.47004
35.19193,-101.44055
35.21352,-101.48257
35.21365,-101.44152
35.21362,-101.4381
35.16367,-101.48815
35.21545,-101.52427
35.19381,-101.45749
33.34264,-101.52825
33.32012,-101.6079
33.27778,-101.52393
33.32462,-101.63219
33.34713,-101.58425
33.29547,-101.63383
33.31453,-101.63862
33.30973,-101.5641
33.3085,-101.62078
33.3422,-101.6168
33.31049,-101.50748
33.30825,-101.62522
33.27774,-101.52816
33.33509,-101.51456
33.2953,-101.63809
33.29834,-101.49271
33.29676,-101.64197
33.34333,-101.53244
33.30846,-101.59867
33.3085,-101.58523
33.30828,-101.58072
33.30596,-101.6124
33.34712,-101.59389
33.30638,-101.60793
33.34695,-101.58003
33.32502,-101.55008
33.31262,-101.5009
33.29552,-101.62957
33.34213,-101.52404
33.32931,-101.59391
33.29593,-101.50253
33.34333,-101.53672
33.30642,-101.60353
33.35208,-101.61682
33.32067,-101.5064
33.29377,-101.56386
33.3248,-101.638
33.30849,-101.59416
33.27854,-101.55404
33.31946,-101.6167
33.32812,-101.5812
33.31457,-101.64716
33.3205,-101.56355
33.2962,-101.62513
33.31456,-101.64284
33.33915,-101.62329
33.27863,-101.56325
33.31403,-101.5176
33.28922,-101.49243
33.29544,-101.56756
33.27865,-101.56749
33.33006,-101.51109
33.35194,-101.62122
33.32917,-101.58522
33.27838,-101.53256
33.30988,-101.55439
33.34699,-101.57575
33.30806,-101.53162
33.29552,-101.57178
33.32615,-101.5758
33.32174,-101.56744
33.31944,-101.61227
33.29383,-101.57636
33.34713,-101.59818
33.30952,-101.55825
33.33881,-101.60343
33.32003,-101.62079
33.29558,-101.59379
33.30001,-101.64951
33.28439,-101.5192
33.30823,-101.62958
33.29629,-101.62081
33.29671,-101.48878
33.31041,-101.51169
33.29345,-101.49939
33.27841,-101.54147
33.32922,-101.58956
33.33896,-101.63242
33.32933,-101.59824
33.27849,-101.58034
33.31841,-101.50279
33.29006,-101.49637
33.29376,-101.58072
33.27839,-101.53703
33.32082,-101.62472
33.30817,-101.53716
33.27841,-101.54554
33.33641,-101.51833
33.32264,-101.51018
33.326,-101.64183
33.30813,-101.56759
33.3405,-101.61282
33.27852,-101.54969
33.35209,-101.61265
33.3099,-101.55056
33.30659,-101.61654
33.30826,-101.57619
33.32515,-101.55422
33.3082,-101.5717
33.30846,-101.58977
33.3093,-101.54112
33.32272,-101.57147
33.31016,-101.54543
33.29507,-101.58906
33.31005,-101.65668
33.28421,-101.51498
33.29809,-101.64574
33.30368,-101.49525
33.32417,-101.54607
33.32199,-101.55909
33.3471,-101.58846
33.32105,-101.60348
33.27849,-101.57602
33.2787,-101.5717
33.2946,-101.58482
33.30829,-101.63394
33.33906,-101.62785
33.32298,-101.6283
33.31185,-101.49635
33.33892,-101.609
35.17633,-100.93704
35.18694,-100.93143
35.14726,-100.94889
35.1695,-100.87548
35.16445,-100.97251
35.17855,-100.96079
35.1466,-100.93812
35.17577,-100.89137
35.19618,-100.95537
35.14766,-100.95162
35.18058,-100.91718
35.18036,-100.91425
35.18687,-100.94889
35.1964,-100.94474
35.14597,-100.96568
35.17767,-100.97008
35.14591,-100.96279
35.16535,-100.94544
35.18651,-100.95182
35.1471,-100.94441
35.14596,-100.97138
35.20718,-100.9281
35.17608,-100.93428
35.16328,-100.95752
35.18652,-100.95477
35.16667,-100.93395
35.15323,-100.91671
35.17097,-100.88346
35.18622,-100.94113
35.16382,-100.96616
35.17629,-100.92825
35.16665,-100.93082
35.16419,-100.96934
35.17594,-100.93153
35.17547,-100.88811
35.16721,-100.91666
35.15319,-100.91957
35.191,-100.9597
35.16687,-100.91356
35.19572,-100.94838
35.16063,-100.8801
35.19508,-100.95201
35.16638,-100.91006
35.14703,-100.94158
35.1573,-100.9281
35.15926,-100.89812
35.16079,-100.89116
35.19059,-100.9697
35.16105,-100.89397
35.14598,-100.96858
35.18633,-100.92262
35.19705,-100.94124
35.14387,-100.93283
35.19781,-100.93733
35.16499,-100.94208
35.17827,-100.95787
35.16754,-100.91979
35.20701,-100.93668
35.20781,-100.92601
35.15748,-100.93503
35.16045,-100.8868
35.15504,-100.90971
35.17218,-100.89848
35.15545,-100.92412
35.17772,-100.97283
35.17884,-100.96375
35.15521,-100.91254
35.16664,-100.9278
35.20675,-100.93331
35.1606,-100.88305
35.17708,-100.92429
35.14974,-100.95574
35.15633,-100.9465
35.19099,-100.96693
35.17263,-100.90167
35.19068,-100.96417
35.17977,-100.9101
35.166,-100.95144
35.15706,-100.93214
35.16333,-100.96108
35.18533,-100.94494
35.16574,-100.94856
35.187,-100.93442
35.16974,-100.87827
35.20673,-100.9304
35.17749,-100.9673
35.18687,-100.92542
26.10802,-97.33857
26.12896,-97.37097
26.09283,-97.39395
26.11649,-97.38132
26.11263,-97.38215
26.11533,-97.37044
26.10909,-97.38702
26.11177,-97.37533
26.11098,-97.33262
26.1185,-97.34683
26.10361,-97.39401
26.1129,-97.3649
26.11525,-97.35558
26.11787,-97.37864
26.11087,-97.38456
26.1162,-97.35263
26.10681,-97.34104
26.11404,-97.3586
26.11338,-97.36179
26.09399,-97.39098
26.11366,-97.37306
26.11887,-97.3431
26.09516,-97.38834
26.10943,-97.33594
26.10728,-97.38944
26.12598,-97.37759
26.11985,-97.33318
26.10554,-97.39179
26.09721,-97.38532
26.12744,-97.37416
26.09872,-97.38089
31.9969,-101.33549
31.994,-101.32119
31.9939,-101.31839
31.98389,-101.36699
31.9914,-101.30269
31.9537,-101.25459
31.9952,-101.31599
31.9418,-101.25659
32.0019,-101.34559
32.00129,-101.34289
31.994,-101.30809
31.9935,-101.30529
31.946,-101.23749
31.9546,-101.26019
31.9474,-101.2236
31.99999,-101.35109
31.98319,-101.37239
31.9425,-101.25389
31.9439,-101.24289
32.00029,-101.34829
31.998,-101.33789
31.9491,-101.23449
31.999,-101.35899
31.98299,-101.36959
31.99649,-101.32399
31.9964,-101.33279
31.9488,-101.22909
31.9995,-101.35659
31.996,-101.31329
31.9451,-101.24019
31.9441,-101.24859
31.9962,-101.32699
31.94309,-101.25119
31.9994,-101.34009
31.9539,-101.26289
31.9996,-101.35379
31.9542,-101.25739
31.9943,-101.37329
31.9935,-101.36769
31.9481,-101.2264
31.995,-101.37599
31.99369,-101.37049
31.9968,-101.31069
31.9441,-101.24569
31.9495,-101.23179
31.14947,-101.38596
31.16442,-101.38288
31.19489,-101.37256
31.14903,-101.43869
31.1812,-101.29806
31.22722,-101.43189
31.20931,-101.31209
31.22688,-101.42503
31.16493,-101.42182
31.21184,-101.39264
31.14886,-101.41097
31.20058,-101.25615
31.17596,-101.3437
31.16583,-101.39208
31.22675,-101.33901
31.17321,-101.38443
31.21092,-101.41716
31.24336,-101.42806
31.18068,-101.35741
31.17185,-101.31926
31.22224,-101.36683
31.17544,-101.32468
31.15082,-101.35327
31.20053,-101.26561
31.19175,-101.36474
31.19888,-101.24721
31.19739,-101.2514
31.24567,-101.43248
31.13467,-101.44724
31.17374,-101.3486
31.17241,-101.42768
31.2471,-101.36587
31.19611,-101.35665
31.21933,-101.36398
31.19891,-101.29714
31.24686,-101.3527
31.19493,-101.39441
31.18733,-101.38338
31.23349,-101.3638
31.14918,-101.32845
31.20473,-101.20084
31.1483,-101.4148
31.18642,-101.37496
31.17923,-101.3613
31.22479,-101.35406
31.21085,-101.41189
31.19116,-101.21317
31.20028,-101.26936
31.17514,-101.32945
31.20023,-101.23904
31.15046,-101.42854
31.19729,-101.2791
31.17848,-101.2925
31.14923,-101.42307
31.19902,-101.34678
31.14882,-101.31467
31.1948,-101.38667
31.23813,-101.35542
31.15239,-101.37948
31.18562,-101.37087
31.14766,-101.30735
31.14993,-101.3187
31.23279,-101.35043
31.2462,-101.37063
31.22356,-101.38608
31.22832,-101.40603
31.1988,-101.352
31.19509,-101.32274
31.22649,-101.34415
31.21462,-101.3988
31.23522,-101.36016
31.15085,-101.36958
31.23162,-101.3989
31.18912,-101.22227
31.2006,-101.30245
31.21129,-101.40701
31.14949,-101.40389
31.15117,-101.36194
31.23148,-101.39077
31.23235,-101.33539
31.20085,-101.30619
31.16144,-101.36005
31.15162,-101.33462
31.16521,-101.38743
31.13432,-101.4428
31.22691,-101.41028
31.15827,-101.40037
31.19965,-101.2739
31.24768,-101.36227
31.24497,-101.42049
31.20787,-101.37418
31.20037,-101.2607
31.16467,-101.36513
31.17595,-101.31017
31.14925,-101.3658
31.23658,-101.3733
31.17487,-101.33903
31.15948,-101.3455
31.15071,-101.3969
31.19043,-101.21786
31.2026,-101.20987
31.1973,-101.40028
31.17704,-101.28719
31.19991,-101.24321
31.24826,-101.40756
31.2252,-101.41507
31.19121,-101.31833
31.15026,-101.35711
31.15035,-101.43431
31.23506,-101.37709
31.19915,-101.29343
31.2004,-101.23066
31.20656,-101.3692
31.24812,-101.4002
31.2218,-101.34564
31.23154,-101.39453
31.24745,-101.3578
31.18734,-101.31458
31.15095,-101.39291
31.19984,-101.23496
31.18519,-101.1441
31.20143,-101.14063
31.17939,-101.17716
31.21891,-101.16164
31.29176,-101.10293
31.2453,-101.14879
31.24394,-101.11654
31.28235,-101.12731
31.30985,-101.12654
31.32317,-101.11262
31.21888,-101.13306
31.30873,-101.09656
31.20144,-101.14466
31.22411,-101.11781
31.29248,-101.13105
31.32307,-101.1169
31.18661,-101.16689
31.27682,-101.10302
31.2301,-101.13086
31.19839,-101.16833
31.22501,-101.12505
31.19625,-101.16335
31.32323,-101.10444
31.29103,-101.14804
31.17747,-101.20113
31.22465,-101.12144
31.23714,-101.14089
31.2945,-101.09849
31.3086,-101.10889
31.21895,-101.13771
31.32316,-101.10043
31.20541,-101.12757
31.30866,-101.10066
31.20654,-101.16523
31.20395,-101.14868
31.24496,-101.15285
31.22393,-101.11424
31.23193,-101.15492
31.25938,-101.13159
31.28189,-101.09959
31.26637,-101.15276
31.29401,-101.12202
31.231,-101.15096
31.27936,-101.15012
31.18149,-101.1906
31.20363,-101.15246
31.25362,-101.15128
31.32324,-101.10842
31.30972,-101.11714
31.18763,-101.17071
31.23577,-101.14459
31.26266,-101.12788
31.30975,-101.12193
31.30655,-101.13469
31.24689,-101.1601
31.19113,-101.15648
31.32319,-101.12129
31.25209,-101.14138
31.20543,-101.16108
31.18551,-101.14005
31.21691,-101.14809
31.17722,-101.1971
31.19962,-101.17246
31.18493,-101.16277
31.23863,-101.1335
31.24394,-101.12027
31.22912,-101.1596
31.30864,-101.10477
31.27436,-101.09627
31.21889,-101.1423
31.17697,-101.20949
31.18826,-101.20386
31.27987,-101.11353
31.24047,-101.12879
31.30864,-101.11301
31.32323,-101.09642
31.27852,-101.10894
31.26176,-101.11745
31.1815,-101.15859
31.26639,-101.15746
31.21796,-101.15751
